Variable,index0,index1,index2,I.val,P.val,index,Pgd.val,Ps.val,Q.val,Qgd.val,Qs.val,V.val
P,4.0,5.0,12.0,,-0.4693482267744237,,,,,,,
P,4.0,5.0,13.0,,-0.5211122545328748,,,,,,,
P,4.0,5.0,14.0,,-0.5744438572123434,,,,,,,
P,4.0,5.0,15.0,,-0.5123373762167895,,,,,,,
P,4.0,5.0,16.0,,-0.22570662492283822,,,,,,,
P,4.0,5.0,17.0,,0.14500818677529723,,,,,,,
P,4.0,5.0,18.0,,0.410662462153285,,,,,,,
P,4.0,5.0,19.0,,1.2960835984339787,,,,,,,
P,4.0,5.0,20.0,,1.8113713850324473,,,,,,,
P,4.0,5.0,21.0,,2.0697604834074808,,,,,,,
P,4.0,5.0,22.0,,1.7790788446071715,,,,,,,
P,4.0,5.0,23.0,,1.4556700252379666,,,,,,,
P,4.0,5.0,24.0,,0.9680898208528448,,,,,,,
P,5.0,6.0,1.0,,0.6564709127148526,,,,,,,
P,5.0,6.0,2.0,,0.6451051224881236,,,,,,,
P,5.0,6.0,3.0,,0.6273627067321542,,,,,,,
P,5.0,6.0,4.0,,0.6215007442592972,,,,,,,
P,5.0,6.0,5.0,,0.5985009888847223,,,,,,,
P,5.0,6.0,6.0,,0.6663613631152469,,,,,,,
P,5.0,6.0,7.0,,0.5702367308908906,,,,,,,
P,5.0,6.0,8.0,,0.0681540609645504,,,,,,,
P,5.0,6.0,9.0,,-0.28120888173846764,,,,,,,
P,5.0,6.0,10.0,,-0.6224367749765074,,,,,,,
P,5.0,6.0,11.0,,-0.7405280026039074,,,,,,,
P,5.0,6.0,12.0,,-0.5351172688881455,,,,,,,
P,5.0,6.0,13.0,,-0.5832404101095777,,,,,,,
P,5.0,6.0,14.0,,-0.6235349432533878,,,,,,,
P,5.0,6.0,15.0,,-0.5559561325049918,,,,,,,
P,5.0,6.0,16.0,,-0.26766770032389586,,,,,,,
P,5.0,6.0,17.0,,0.10959914680233863,,,,,,,
P,5.0,6.0,18.0,,0.37912951306277504,,,,,,,
P,5.0,6.0,19.0,,1.2451529868850997,,,,,,,
P,5.0,6.0,20.0,,1.7433311790292452,,,,,,,
P,5.0,6.0,21.0,,1.9881247009020733,,,,,,,
P,5.0,6.0,22.0,,1.7114249568654165,,,,,,,
P,5.0,6.0,23.0,,1.3994710764872151,,,,,,,
P,5.0,6.0,24.0,,0.9284639686633348,,,,,,,
P,6.0,7.0,1.0,,0.32997724639439496,,,,,,,
P,6.0,7.0,2.0,,0.3305598770552056,,,,,,,
P,6.0,7.0,3.0,,0.3195289491913199,,,,,,,
P,6.0,7.0,4.0,,0.3115455500511612,,,,,,,
P,6.0,7.0,5.0,,0.3081794075958033,,,,,,,
P,6.0,7.0,6.0,,0.3029256478557091,,,,,,,
P,6.0,7.0,7.0,,0.1904799825668956,,,,,,,
P,6.0,7.0,8.0,,-0.12051610740307393,,,,,,,
P,6.0,7.0,9.0,,-0.340268003683283,,,,,,,
P,6.0,7.0,10.0,,-0.5519074180844346,,,,,,,
P,6.0,7.0,11.0,,-0.632262478451279,,,,,,,
P,6.0,7.0,12.0,,-0.5260463115029115,,,,,,,
P,6.0,7.0,13.0,,-0.5561359287248985,,,,,,,
P,6.0,7.0,14.0,,-0.5648746240972428,,,,,,,
P,6.0,7.0,15.0,,-0.5158801680404361,,,,,,,
P,6.0,7.0,16.0,,-0.3370087740389592,,,,,,,
P,6.0,7.0,17.0,,-0.07232171004584437,,,,,,,
P,6.0,7.0,18.0,,0.12005056196446236,,,,,,,
P,6.0,7.0,19.0,,0.6352750515325195,,,,,,,
P,6.0,7.0,20.0,,0.9213102884558774,,,,,,,
P,6.0,7.0,21.0,,1.0245699104043517,,,,,,,
P,6.0,7.0,22.0,,0.8817016989800247,,,,,,,
P,6.0,7.0,23.0,,0.7274590109292217,,,,,,,
P,6.0,7.0,24.0,,0.4774256332700236,,,,,,,
P,6.0,26.0,1.0,,0.29910983174041034,,,,,,,
P,6.0,26.0,2.0,,0.2895833532012657,,,,,,,
P,6.0,26.0,3.0,,0.28468383406166886,,,,,,,
P,6.0,26.0,4.0,,0.28321841151296817,,,,,,,
P,6.0,26.0,5.0,,0.2666123692253596,,,,,,,
P,6.0,26.0,6.0,,0.33170420701413794,,,,,,,
P,6.0,26.0,7.0,,0.33818560939098846,,,,,,,
P,6.0,26.0,8.0,,0.14750083223389296,,,,,,,
P,6.0,26.0,9.0,,0.023187645851594163,,,,,,,
P,6.0,26.0,10.0,,-0.1065653454009285,,,,,,,
P,6.0,26.0,11.0,,-0.14686035466397934,,,,,,,
P,6.0,26.0,12.0,,-0.04232535256155287,,,,,,,
P,6.0,26.0,13.0,,-0.06327936452957876,,,,,,,
P,6.0,26.0,14.0,,-0.09657063577430498,,,,,,,
P,6.0,26.0,15.0,,-0.0766900905571194,,,,,,,
P,6.0,26.0,16.0,,0.03228362777433973,,,,,,,
P,6.0,26.0,17.0,,0.1527085323085528,,,,,,,
P,6.0,26.0,18.0,,0.2263511612062577,,,,,,,
P,6.0,26.0,19.0,,0.5650763574083123,,,,,,,
P,6.0,26.0,20.0,,0.7699688363213616,,,,,,,
P,6.0,26.0,21.0,,0.8997872598762062,,,,,,,
P,6.0,26.0,22.0,,0.7800875056007532,,,,,,,
P,6.0,26.0,23.0,,0.629918772146589,,,,,,,
P,6.0,26.0,24.0,,0.4154771839829588,,,,,,,
P,7.0,8.0,1.0,,0.27099080288608984,,,,,,,
P,7.0,8.0,2.0,,0.26760162687288397,,,,,,,
P,7.0,8.0,3.0,,0.2665754828494617,,,,,,,
P,7.0,8.0,4.0,,0.2566654222646997,,,,,,,
P,7.0,8.0,5.0,,0.24537723311160234,,,,,,,
P,7.0,8.0,6.0,,0.23598142158079677,,,,,,,
P,7.0,8.0,7.0,,0.11371274443079005,,,,,,,
P,7.0,8.0,8.0,,-0.19537719327384165,,,,,,,
P,7.0,8.0,9.0,,-0.4247204292200364,,,,,,,
P,7.0,8.0,10.0,,-0.6508326356701318,,,,,,,
P,7.0,8.0,11.0,,-0.7446280983793333,,,,,,,
P,7.0,8.0,12.0,,-0.6414242492068137,,,,,,,
P,7.0,8.0,13.0,,-0.6697045247541028,,,,,,,
P,7.0,8.0,14.0,,-0.6702279482146309,,,,,,,
P,7.0,8.0,15.0,,-0.6144027100324346,,,,,,,
P,7.0,8.0,16.0,,-0.4234471723385839,,,,,,,
P,7.0,8.0,17.0,,-0.17717358317478338,,,,,,,
P,7.0,8.0,18.0,,-0.002272269472024974,,,,,,,
P,7.0,8.0,19.0,,0.4481362041805584,,,,,,,
P,7.0,8.0,20.0,,0.7142545739834795,,,,,,,
P,7.0,8.0,21.0,,0.8349666256569678,,,,,,,
P,7.0,8.0,22.0,,0.7244098825997901,,,,,,,
P,7.0,8.0,23.0,,0.5965022845914408,,,,,,,
P,7.0,8.0,24.0,,0.38540145119537306,,,,,,,
P,8.0,9.0,1.0,,0.21462032116795962,,,,,,,
P,8.0,9.0,2.0,,0.21722339422416662,,,,,,,
P,8.0,9.0,3.0,,0.2142066045630733,,,,,,,
P,8.0,9.0,4.0,,0.20632494860738942,,,,,,,
P,8.0,9.0,5.0,,0.19906119055285826,,,,,,,
P,8.0,9.0,6.0,,0.14772787296464607,,,,,,,
P,8.0,9.0,7.0,,-0.02447842641739686,,,,,,,
P,8.0,9.0,8.0,,-0.2840678449902433,,,,,,,
P,8.0,9.0,9.0,,-0.5146180496731052,,,,,,,
P,8.0,9.0,10.0,,-0.726339824141299,,,,,,,
P,8.0,9.0,11.0,,-0.8251145041369168,,,,,,,
P,8.0,9.0,12.0,,-0.7473885395646513,,,,,,,
P,8.0,9.0,13.0,,-0.7536527469411933,,,,,,,
P,8.0,9.0,14.0,,-0.7500303779328846,,,,,,,
P,8.0,9.0,15.0,,-0.6916446023115677,,,,,,,
P,8.0,9.0,16.0,,-0.507302528773557,,,,,,,
P,8.0,9.0,17.0,,-0.2758548207686498,,,,,,,
P,8.0,9.0,18.0,,-0.07042973865687062,,,,,,,
P,8.0,9.0,19.0,,0.32510408298784105,,,,,,,
P,8.0,9.0,20.0,,0.5497327691282505,,,,,,,
P,8.0,9.0,21.0,,0.631645158106668,,,,,,,
P,8.0,9.0,22.0,,0.5498719451976419,,,,,,,
P,8.0,9.0,23.0,,0.4567512666952944,,,,,,,
P,8.0,9.0,24.0,,0.31260234687893496,,,,,,,
P,9.0,10.0,1.0,,0.19749898421121656,,,,,,,
P,9.0,10.0,2.0,,0.20188910922965736,,,,,,,
P,9.0,10.0,3.0,,0.19828300375773245,,,,,,,
P,9.0,10.0,4.0,,0.19102630194629727,,,,,,,
P,9.0,10.0,5.0,,0.1849820662661214,,,,,,,
P,9.0,10.0,6.0,,0.12113401031220725,,,,,,,
P,9.0,10.0,7.0,,-0.06606768206312964,,,,,,,
P,9.0,10.0,8.0,,-0.3112542266582509,,,,,,,
P,9.0,10.0,9.0,,-0.5431041291899658,,,,,,,
P,9.0,10.0,10.0,,-0.7516837979246508,,,,,,,
P,9.0,10.0,11.0,,-0.8526881046743533,,,,,,,
P,9.0,10.0,12.0,,-0.7822774756066946,,,,,,,
P,9.0,10.0,13.0,,-0.7818684474487302,,,,,,,
P,9.0,10.0,14.0,,-0.7768888655567028,,,,,,,
P,9.0,10.0,15.0,,-0.7173146154841404,,,,,,,
P,9.0,10.0,16.0,,-0.533931765068317,,,,,,,
P,9.0,10.0,17.0,,-0.30603814829509474,,,,,,,
P,9.0,10.0,18.0,,-0.09099925897552164,,,,,,,
P,9.0,10.0,19.0,,0.2876515003939912,,,,,,,
P,9.0,10.0,20.0,,0.4989880954048644,,,,,,,
P,9.0,10.0,21.0,,0.5688578229928785,,,,,,,
P,9.0,10.0,22.0,,0.4961361427142861,,,,,,,
P,9.0,10.0,23.0,,0.41386880102967855,,,,,,,
P,9.0,10.0,24.0,,0.2902961297312956,,,,,,,
P,10.0,11.0,1.0,,0.18004819023211494,,,,,,,
P,10.0,11.0,2.0,,0.18323673317534703,,,,,,,
P,10.0,11.0,3.0,,0.18263083959172735,,,,,,,
P,10.0,11.0,4.0,,0.17477879007653674,,,,,,,
P,10.0,11.0,5.0,,0.1663391111095869,,,,,,,
P,10.0,11.0,6.0,,0.1013051086420686,,,,,,,
P,10.0,11.0,7.0,,-0.08890498308379252,,,,,,,
P,10.0,11.0,8.0,,-0.3336175690436206,,,,,,,
P,10.0,11.0,9.0,,-0.5681273944071953,,,,,,,
P,10.0,11.0,10.0,,-0.7806374361236406,,,,,,,
P,10.0,11.0,11.0,,-0.8854490229745174,,,,,,,
P,10.0,11.0,12.0,,-0.8161433057727526,,,,,,,
P,10.0,11.0,13.0,,-0.8151194320119161,,,,,,,
P,10.0,11.0,14.0,,-0.8077061552534728,,,,,,,
P,10.0,11.0,15.0,,-0.746214230861091,,,,,,,
P,10.0,11.0,16.0,,-0.5595444560608848,,,,,,,
P,10.0,11.0,17.0,,-0.33740693983012826,,,,,,,
P,10.0,11.0,18.0,,-0.12763749869495145,,,,,,,
P,10.0,11.0,19.0,,0.23233850252381122,,,,,,,
P,10.0,11.0,20.0,,0.43867064679800566,,,,,,,
P,10.0,11.0,21.0,,0.5144224699912341,,,,,,,
P,10.0,11.0,22.0,,0.4507994768493347,,,,,,,
P,10.0,11.0,23.0,,0.37583559592953314,,,,,,,
P,10.0,11.0,24.0,,0.2631856784063893,,,,,,,
P,11.0,12.0,1.0,,0.1651179012494891,,,,,,,
P,11.0,12.0,2.0,,0.16605606607792714,,,,,,,
P,11.0,12.0,3.0,,0.16545054005275023,,,,,,,
P,11.0,12.0,4.0,,0.15940460478986776,,,,,,,
P,11.0,12.0,5.0,,0.15097274623851012,,,,,,,
P,11.0,12.0,6.0,,0.08506308459786911,,,,,,,
P,11.0,12.0,7.0,,-0.1056263386469532,,,,,,,
P,11.0,12.0,8.0,,-0.3596099083602847,,,,,,,
P,11.0,12.0,9.0,,-0.5968959820050392,,,,,,,
P,11.0,12.0,10.0,,-0.8055462981072999,,,,,,,
P,11.0,12.0,11.0,,-0.9125688010142938,,,,,,,
P,11.0,12.0,12.0,,-0.8629362654256614,,,,,,,
P,11.0,12.0,13.0,,-0.859627508406043,,,,,,,
P,11.0,12.0,14.0,,-0.8426702537429203,,,,,,,
P,11.0,12.0,15.0,,-0.7773354456648517,,,,,,,
P,11.0,12.0,16.0,,-0.5896446774407744,,,,,,,
P,11.0,12.0,17.0,,-0.3620580882822255,,,,,,,
P,11.0,12.0,18.0,,-0.1493170134787613,,,,,,,
P,11.0,12.0,19.0,,0.20427025352277645,,,,,,,
P,11.0,12.0,20.0,,0.4053092269984841,,,,,,,
P,11.0,12.0,21.0,,0.476367343257929,,,,,,,
P,11.0,12.0,22.0,,0.41740440606496726,,,,,,,
P,11.0,12.0,23.0,,0.3453145844595802,,,,,,,
P,11.0,12.0,24.0,,0.23826585288125424,,,,,,,
P,12.0,13.0,1.0,,0.14806675013954962,,,,,,,
P,12.0,13.0,2.0,,0.15079703397315286,,,,,,,
P,12.0,13.0,3.0,,0.14959498431441814,,,,,,,
P,12.0,13.0,4.0,,0.14416846964988111,,,,,,,
P,12.0,13.0,5.0,,0.13696018742465413,,,,,,,
P,12.0,13.0,6.0,,0.05856212961230162,,,,,,,
P,12.0,13.0,7.0,,-0.1473502736321164,,,,,,,
P,12.0,13.0,8.0,,-0.3875018586577664,,,,,,,
P,12.0,13.0,9.0,,-0.6269586734194433,,,,,,,
P,12.0,13.0,10.0,,-0.8333476680072359,,,,,,,
P,12.0,13.0,11.0,,-0.9432360263552774,,,,,,,
P,12.0,13.0,12.0,,-0.9009905723188916,,,,,,,
P,12.0,13.0,13.0,,-0.8908516312739956,,,,,,,
P,12.0,13.0,14.0,,-0.8723071405949874,,,,,,,
P,12.0,13.0,15.0,,-0.805389301049118,,,,,,,
P,12.0,13.0,16.0,,-0.6178135852384837,,,,,,,
P,12.0,13.0,17.0,,-0.39300294012667947,,,,,,,
P,12.0,13.0,18.0,,-0.17006833171134664,,,,,,,
P,12.0,13.0,19.0,,0.16720924162127124,,,,,,,
P,12.0,13.0,20.0,,0.3551731133705987,,,,,,,
P,12.0,13.0,21.0,,0.41427934102370484,,,,,,,
P,12.0,13.0,22.0,,0.36418061317606326,,,,,,,
P,12.0,13.0,23.0,,0.302800555239403,,,,,,,
P,12.0,13.0,24.0,,0.21612091681647808,,,,,,,
P,13.0,14.0,1.0,,0.129996313441332,,,,,,,
P,13.0,14.0,2.0,,0.1345219165214918,,,,,,,
P,13.0,14.0,3.0,,0.13392029923472054,,,,,,,
P,13.0,14.0,4.0,,0.12790079767788248,,,,,,,
P,13.0,14.0,5.0,,0.12249821619929203,,,,,,,
P,13.0,14.0,6.0,,0.03394084772180006,,,,,,,
P,13.0,14.0,7.0,,-0.17388876607215326,,,,,,,
P,13.0,14.0,8.0,,-0.40970227330915565,,,,,,,
P,13.0,14.0,9.0,,-0.6499922002331191,,,,,,,
P,13.0,14.0,10.0,,-0.8627726875930406,,,,,,,
P,13.0,14.0,11.0,,-0.9708786931188048,,,,,,,
P,13.0,14.0,12.0,,-0.9308857241800984,,,,,,,
P,13.0,14.0,13.0,,-0.9272962118024549,,,,,,,
P,13.0,14.0,14.0,,-0.8983523132613844,,,,,,,
P,13.0,14.0,15.0,,-0.8322689969642167,,,,,,,
P,13.0,14.0,16.0,,-0.6462317954247575,,,,,,,
P,13.0,14.0,17.0,,-0.4218398968401182,,,,,,,
P,13.0,14.0,18.0,,-0.2014278359494412,,,,,,,
P,13.0,14.0,19.0,,0.12091283119443842,,,,,,,
P,13.0,14.0,20.0,,0.3001738671457166,,,,,,,
P,13.0,14.0,21.0,,0.3549205486851193,,,,,,,
P,13.0,14.0,22.0,,0.3037697209429269,,,,,,,
P,13.0,14.0,23.0,,0.2640914162105849,,,,,,,
P,13.0,14.0,24.0,,0.1937611118596089,,,,,,,
P,14.0,15.0,1.0,,0.09635641898293397,,,,,,,
P,14.0,15.0,2.0,,0.1044747821011243,,,,,,,
P,14.0,15.0,3.0,,0.10267472887163312,,,,,,,
P,14.0,15.0,4.0,,0.09785971647732701,,,,,,,
P,14.0,15.0,5.0,,0.09485958641247591,,,,,,,
P,14.0,15.0,6.0,,-0.018865075365676685,,,,,,,
P,14.0,15.0,7.0,,-0.2569496225193493,,,,,,,
P,14.0,15.0,8.0,,-0.46330834142520216,,,,,,,
P,14.0,15.0,9.0,,-0.7045925161521837,,,,,,,
P,14.0,15.0,10.0,,-0.9088705009966104,,,,,,,
P,14.0,15.0,11.0,,-1.020094892106694,,,,,,,
P,14.0,15.0,12.0,,-0.9956251302231108,,,,,,,
P,14.0,15.0,13.0,,-0.9786951232816768,,,,,,,
P,14.0,15.0,14.0,,-0.9471120548087577,,,,,,,
P,14.0,15.0,15.0,,-0.8794051436816278,,,,,,,
P,14.0,15.0,16.0,,-0.697197133407955,,,,,,,
P,14.0,15.0,17.0,,-0.48151090607176505,,,,,,,
P,14.0,15.0,18.0,,-0.24245826792966876,,,,,,,
P,14.0,15.0,19.0,,0.04769034904058984,,,,,,,
P,14.0,15.0,20.0,,0.2027886961707578,,,,,,,
P,14.0,15.0,21.0,,0.2346731670420569,,,,,,,
P,14.0,15.0,22.0,,0.20038869617075192,,,,,,,
P,14.0,15.0,23.0,,0.18114320575117449,,,,,,,
P,14.0,15.0,24.0,,0.15046081510583698,,,,,,,
P,15.0,16.0,1.0,,0.06932931679622494,,,,,,,
P,15.0,16.0,2.0,,0.07983886007263274,,,,,,,
P,15.0,16.0,3.0,,0.0798388324051223,,,,,,,
P,15.0,16.0,4.0,,0.07143103045133391,,,,,,,
P,15.0,16.0,5.0,,0.07143096285027117,,,,,,,
P,15.0,16.0,6.0,,-0.05008152949716246,,,,,,,
P,15.0,16.0,7.0,,-0.2981871814833738,,,,,,,
P,15.0,16.0,8.0,,-0.5053071456350922,,,,,,,
P,15.0,16.0,9.0,,-0.7424947650051028,,,,,,,
P,15.0,16.0,10.0,,-0.9482159733206256,,,,,,,
P,15.0,16.0,11.0,,-1.062800817089627,,,,,,,
P,15.0,16.0,12.0,,-1.032782156225416,,,,,,,
P,15.0,16.0,13.0,,-1.018694952226441,,,,,,,
P,15.0,16.0,14.0,,-0.98861500616215,,,,,,,
P,15.0,16.0,15.0,,-0.9191432532671735,,,,,,,
P,15.0,16.0,16.0,,-0.7362607195802114,,,,,,,
P,15.0,16.0,17.0,,-0.5115424173012773,,,,,,,
P,15.0,16.0,18.0,,-0.275227196994307,,,,,,,
P,15.0,16.0,19.0,,0.00447753209963168,,,,,,,
P,15.0,16.0,20.0,,0.15345005826178237,,,,,,,
P,15.0,16.0,21.0,,0.17449397819844542,,,,,,,
P,15.0,16.0,22.0,,0.15345005826178046,,,,,,,
P,15.0,16.0,23.0,,0.1408264079155656,,,,,,,
P,15.0,16.0,24.0,,0.11558357706981318,,,,,,,
P,16.0,17.0,1.0,,0.04950510972865489,,,,,,,
P,16.0,17.0,2.0,,0.05700677319007125,,,,,,,
P,16.0,17.0,3.0,,0.05700676836700634,,,,,,,
P,16.0,17.0,4.0,,0.051005408426442723,,,,,,,
P,16.0,17.0,5.0,,0.0510053966424401,,,,,,,
P,16.0,17.0,6.0,,-0.07172921593316245,,,,,,,
P,16.0,17.0,7.0,,-0.32125507825538485,,,,,,,
P,16.0,17.0,8.0,,-0.5418568871649058,,,,,,,
P,16.0,17.0,9.0,,-0.7844483897426435,,,,,,,
P,16.0,17.0,10.0,,-0.9866780530915482,,,,,,,
P,16.0,17.0,11.0,,-1.105408634734471,,,,,,,
P,16.0,17.0,12.0,,-1.1019470025629374,,,,,,,
P,16.0,17.0,13.0,,-1.0845236016186937,,,,,,,
P,16.0,17.0,14.0,,-1.0411119656449426,,,,,,,
P,16.0,17.0,15.0,,-0.9657542214707088,,,,,,,
P,16.0,17.0,16.0,,-0.7799650758306361,,,,,,,
P,16.0,17.0,17.0,,-0.5463380388971951,,,,,,,
P,16.0,17.0,18.0,,-0.30479642180776023,,,,,,,
P,16.0,17.0,19.0,,-0.03274436871560037,,,,,,,
P,16.0,17.0,20.0,,0.1095261585468256,,,,,,,
P,16.0,17.0,21.0,,0.12453381614378628,,,,,,,
P,16.0,17.0,22.0,,0.10952615854682551,,,,,,,
P,16.0,17.0,23.0,,0.10052203522538754,,,,,,,
P,16.0,17.0,24.0,,0.08251456825764833,,,,,,,
P,17.0,18.0,1.0,,0.0297,,,,,,,
P,17.0,18.0,2.0,,0.0342,,,,,,,
P,17.0,18.0,3.0,,0.0342,,,,,,,
P,17.0,18.0,4.0,,0.030600000000000002,,,,,,,
P,17.0,18.0,5.0,,0.030600000000000002,,,,,,,
P,17.0,18.0,6.0,,-0.0933722438406041,,,,,,,
P,17.0,18.0,7.0,,-0.3440167315218123,,,,,,,
P,17.0,18.0,8.0,,-0.5775612192030205,,,,,,,
P,17.0,18.0,9.0,,-0.8246057068842285,,,,,,,
P,17.0,18.0,10.0,,-1.0222640726451346,,,,,,,
P,17.0,18.0,11.0,,-1.1444363164856628,,,,,,,
P,17.0,18.0,12.0,,-1.167722438406041,,,,,,,
P,17.0,18.0,13.0,,-1.1470679896379201,,,,,,,
P,17.0,18.0,14.0,,-1.0905046433335577,,,,,,,
P,17.0,18.0,15.0,,-1.0096640726451347,,,,,,,
P,17.0,18.0,16.0,,-0.8219057068842286,,,,,,,
P,17.0,18.0,17.0,,-0.5802612192030204,,,,,,,
P,17.0,18.0,18.0,,-0.3341167315218123,,,,,,,
P,17.0,18.0,19.0,,-0.0699722438413423,,,,,,,
P,17.0,18.0,20.0,,0.0657,,,,,,,
P,17.0,18.0,21.0,,0.07469999999999999,,,,,,,
P,17.0,18.0,22.0,,0.0657,,,,,,,
P,17.0,18.0,23.0,,0.0603,,,,,,,
P,17.0,18.0,24.0,,0.0495,,,,,,,
P,19.0,20.0,1.0,,0.07651118856247098,,,,,,,
P,19.0,20.0,2.0,,0.07290891729754939,,,,,,,
P,19.0,20.0,3.0,,0.07020964410605898,,,,,,,
P,19.0,20.0,4.0,,0.06930891592098556,,,,,,,
P,19.0,20.0,5.0,,0.06930754547428682,,,,,,,
P,19.0,20.0,6.0,,0.10892767450842236,,,,,,,
P,19.0,20.0,7.0,,0.15846823122704856,,,,,,,
P,19.0,20.0,8.0,,0.112527651851178,,,,,,,
P,19.0,20.0,9.0,,0.11612763803338406,,,,,,,
P,19.0,20.0,10.0,,0.1071184715485741,,,,,,,
P,19.0,20.0,11.0,,0.11612058672493619,,,,,,,
P,19.0,20.0,12.0,,0.1413371671531238,,,,,,,
P,19.0,20.0,13.0,,0.12062282630492151,,,,,,,
P,19.0,20.0,14.0,,0.11342059011901756,,,,,,,
P,19.0,20.0,15.0,,0.10891951814114252,,,,,,,
P,19.0,20.0,16.0,,0.11162398979438373,,,,,,,
P,19.0,20.0,17.0,,0.13503432745741512,,,,,,,
P,19.0,20.0,18.0,,0.11611651110909771,,,,,,,
P,19.0,20.0,19.0,,0.19265332985324396,,,,,,,
P,19.0,20.0,20.0,,0.2358899283941146,,,,,,,
P,19.0,20.0,21.0,,0.26113429281769096,,,,,,,
P,19.0,20.0,22.0,,0.2224013183215812,,,,,,,
P,19.0,20.0,23.0,,0.1809667381862787,,,,,,,
P,19.0,20.0,24.0,,0.10531852805930715,,,,,,,
P,20.0,21.0,1.0,,0.05040338002027831,,,,,,,
P,20.0,21.0,2.0,,0.04500269384427829,,,,,,,
P,20.0,21.0,3.0,,0.046802913420196414,,,,,,,
P,20.0,21.0,4.0,,0.04500269342838331,,,,,,,
P,20.0,21.0,5.0,,0.041402279407176036,,,,,,,
P,20.0,21.0,6.0,,0.0792083589589535,,,,,,,
P,20.0,21.0,7.0,,0.12422061016804783,,,,,,,
P,20.0,21.0,8.0,,0.07920834412979783,,,,,,,
P,20.0,21.0,9.0,,0.0792083359630516,,,,,,,
P,20.0,21.0,10.0,,0.06480556341500573,,,,,,,
P,20.0,21.0,11.0,,0.06840620048358824,,,,,,,
P,20.0,21.0,12.0,,0.09181120924049695,,,,,,,
P,20.0,21.0,13.0,,0.07200687654486568,,,,,,,
P,20.0,21.0,14.0,,0.06840620210784315,,,,,,,
P,20.0,21.0,15.0,,0.06660587962400959,,,,,,,
P,20.0,21.0,16.0,,0.07380723366949143,,,,,,,
P,20.0,21.0,17.0,,0.08821036117950175,,,,,,,
P,20.0,21.0,18.0,,0.06120498208674323,,,,,,,
P,20.0,21.0,19.0,,0.1098161111162165,,,,,,,
P,20.0,21.0,20.0,,0.1458271730068498,,,,,,,
P,20.0,21.0,21.0,,0.18004058121369682,,,,,,,
P,20.0,21.0,22.0,,0.15483061526365524,,,,,,,
P,20.0,21.0,23.0,,0.12422016489532962,,,,,,,
P,20.0,21.0,24.0,,0.06480559745315373,,,,,,,
P,21.0,22.0,1.0,,0.0252,,,,,,,
P,21.0,22.0,2.0,,0.0225,,,,,,,
P,21.0,22.0,3.0,,0.0234,,,,,,,
P,21.0,22.0,4.0,,0.0225,,,,,,,
P,21.0,22.0,5.0,,0.0207,,,,,,,
P,21.0,22.0,6.0,,0.03959999714065875,,,,,,,
P,21.0,22.0,7.0,,0.06209999142197626,,,,,,,
P,21.0,22.0,8.0,,0.03959998570329377,,,,,,,
P,21.0,22.0,9.0,,0.03959997998461128,,,,,,,
P,21.0,22.0,10.0,,0.03239997569559941,,,,,,,
P,21.0,22.0,11.0,,0.03419997283625912,,,,,,,
P,21.0,22.0,12.0,,0.04589997140658754,,,,,,,
P,21.0,22.0,13.0,,0.035999971978455794,,,,,,,
P,21.0,22.0,14.0,,0.03419997369406054,,,,,,,
P,21.0,22.0,15.0,,0.03329997569559941,,,,,,,
P,21.0,22.0,16.0,,0.03689997998461128,,,,,,,
P,21.0,22.0,17.0,,0.04409998570329377,,,,,,,
P,21.0,22.0,18.0,,0.030599991421976266,,,,,,,
P,21.0,22.0,19.0,,0.05489999714065293,,,,,,,
P,21.0,22.0,20.0,,0.0729,,,,,,,
P,21.0,22.0,21.0,,0.09,,,,,,,
P,21.0,22.0,22.0,,0.0774,,,,,,,
P,21.0,22.0,23.0,,0.062099999999999995,,,,,,,
P,21.0,22.0,24.0,,0.0324,,,,,,,
P,23.0,24.0,1.0,,0.23529673466570333,,,,,,,
P,23.0,24.0,2.0,,0.21007702921244745,,,,,,,
P,23.0,24.0,3.0,,0.2184833250842241,,,,,,,
P,23.0,24.0,4.0,,0.2100770022659127,,,,,,,
P,23.0,24.0,5.0,,0.19326511585384323,,,,,,,
P,23.0,24.0,6.0,,0.36984046207838556,,,,,,,
P,23.0,24.0,7.0,,0.5801969770463915,,,,,,,
P,23.0,24.0,8.0,,0.36983953958280935,,,,,,,
P,23.0,24.0,9.0,,0.369838968775871,,,,,,,
P,23.0,24.0,10.0,,0.30255907100677065,,,,,,,
P,23.0,24.0,11.0,,0.31937727222505635,,,,,,,
P,23.0,24.0,12.0,,0.42872176581728766,,,,,,,
P,23.0,24.0,13.0,,0.3361969931505424,,,,,,,
P,23.0,24.0,14.0,,0.31937747955415263,,,,,,,
P,23.0,24.0,15.0,,0.3109682305881012,,,,,,,
P,23.0,24.0,16.0,,0.3446072976739676,,,,,,,
P,23.0,24.0,17.0,,0.4118978160733863,,,,,,,
P,23.0,24.0,18.0,,0.28574284423637053,,,,,,,
P,23.0,24.0,19.0,,0.5128676106602972,,,,,,,
P,23.0,24.0,20.0,,0.6811948444052414,,,,,,,
P,23.0,24.0,21.0,,0.8411948635142886,,,,,,,
P,23.0,24.0,22.0,,0.7232968079363699,,,,,,,
P,23.0,24.0,23.0,,0.5801869338397242,,,,,,,
P,23.0,24.0,24.0,,0.3025609085633556,,,,,,,
P,24.0,25.0,1.0,,0.11760000000000001,,,,,,,
P,24.0,25.0,2.0,,0.105,,,,,,,
